Customer,Satisfaction_Overall,Satisfaction_Quality,Satisfaction_Speed,Order_Accurate,Total_Score,Avg_Score,Category_of_Satisfaction
5948,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
5949,5.0,5.0,5.0,1,15.0,5.0,Satisfied
5950,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
5951,4.0,4.0,4.0,1,12.0,4.0,Satisfied
5952,5.0,5.0,5.0,0,15.0,5.0,Satisfied
5953,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
5954,5.0,5.0,5.0,1,15.0,5.0,Satisfied
5955,3.0,3.0,3.0,1,9.0,3.0,Neutral
5956,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
5957,5.0,5.0,5.0,1,15.0,5.0,Satisfied
5958,3.0,3.0,3.0,1,9.0,3.0,Neutral
5959,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
5960,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
5961,4.0,4.0,4.0,0,12.0,4.0,Satisfied
5962,4.0,4.0,4.0,1,12.0,4.0,Satisfied
5963,3.0,3.0,3.0,0,9.0,3.0,Neutral
5964,5.0,5.0,5.0,1,15.0,5.0,Satisfied
5965,3.0,3.0,3.0,1,9.0,3.0,Neutral
5966,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
5967,5.0,5.0,5.0,1,15.0,5.0,Satisfied
5968,5.0,5.0,5.0,1,15.0,5.0,Satisfied
5969,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
5970,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
5971,5.0,5.0,5.0,0,15.0,5.0,Satisfied
5972,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
5973,3.0,3.0,3.0,1,9.0,3.0,Neutral
5997,5.0,5.0,5.0,1,15.0,5.0,Satisfied
5998,3.0,3.0,3.0,1,9.0,3.0,Neutral
5999,4.0,2.0,2.0,1,8.0,2.6666666666666665,Satisfied
6000,5.0,2.0,2.0,1,9.0,3.0,Neutral
6001,2.0,4.0,4.0,0,10.0,3.3333333333333335,Satisfied
6002,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
6003,1.0,3.0,3.0,0,7.0,2.3333333333333335,Satisfied
6004,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
6005,5.0,3.0,3.0,1,11.0,3.6666666666666665,Satisfied
6006,3.0,1.0,1.0,0,5.0,1.6666666666666667,Not satisfied
6007,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6008,2.0,5.0,5.0,1,12.0,4.0,Satisfied
6009,4.0,2.0,2.0,1,8.0,2.6666666666666665,Satisfied
6010,3.0,1.0,1.0,1,5.0,1.6666666666666667,Not satisfied
6011,1.0,5.0,5.0,0,11.0,3.6666666666666665,Satisfied
6012,5.0,2.0,2.0,1,9.0,3.0,Neutral
6013,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
6015,5.0,5.0,5.0,0,15.0,5.0,Satisfied
6016,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
6017,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
6018,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
6019,1.0,2.0,2.0,1,5.0,1.6666666666666667,Not satisfied
6020,5.0,5.0,5.0,0,15.0,5.0,Satisfied
6021,3.0,1.0,1.0,1,5.0,1.6666666666666667,Not satisfied
6022,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
6023,2.0,5.0,5.0,1,12.0,4.0,Satisfied
6024,4.0,3.0,3.0,1,10.0,3.3333333333333335,Satisfied
6025,4.0,5.0,5.0,0,14.0,4.666666666666667,Satisfied
6026,3.0,2.0,2.0,1,7.0,2.3333333333333335,Satisfied
6027,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
6028,3.0,3.0,3.0,1,9.0,3.0,Neutral
6029,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
6030,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6031,5.0,2.0,2.0,1,9.0,3.0,Neutral
6032,2.0,4.0,4.0,0,10.0,3.3333333333333335,Satisfied
6033,1.0,5.0,5.0,1,11.0,3.6666666666666665,Satisfied
6034,5.0,2.0,2.0,1,9.0,3.0,Neutral
6035,2.0,5.0,5.0,1,12.0,4.0,Satisfied
6036,3.0,3.0,3.0,1,9.0,3.0,Neutral
6037,5.0,1.0,1.0,1,7.0,2.3333333333333335,Satisfied
6038,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
6039,4.0,3.0,3.0,1,10.0,3.3333333333333335,Satisfied
6040,5.0,2.0,2.0,1,9.0,3.0,Neutral
6041,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
6042,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
6043,1.0,4.0,4.0,0,9.0,3.0,Neutral
6044,3.0,3.0,3.0,1,9.0,3.0,Neutral
6045,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6046,3.0,3.0,3.0,0,9.0,3.0,Neutral
6047,5.0,1.0,1.0,1,7.0,2.3333333333333335,Satisfied
6048,2.0,5.0,5.0,1,12.0,4.0,Satisfied
6049,4.0,5.0,5.0,1,14.0,4.666666666666667,Satisfied
6050,3.0,2.0,2.0,1,7.0,2.3333333333333335,Satisfied
6051,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
6052,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6053,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6054,4.0,3.0,3.0,1,10.0,3.3333333333333335,Satisfied
6055,5.0,5.0,5.0,0,15.0,5.0,Satisfied
6056,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
6057,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
6058,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
6059,1.0,2.0,2.0,1,5.0,1.6666666666666667,Not satisfied
6060,5.0,5.0,5.0,0,15.0,5.0,Satisfied
6061,3.0,1.0,1.0,1,5.0,1.6666666666666667,Not satisfied
6062,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
6063,2.0,5.0,5.0,1,12.0,4.0,Satisfied
6064,4.0,3.0,3.0,1,10.0,3.3333333333333335,Satisfied
6065,4.0,5.0,5.0,0,14.0,4.666666666666667,Satisfied
6066,3.0,2.0,2.0,1,7.0,2.3333333333333335,Satisfied
6067,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
6068,3.0,3.0,3.0,1,9.0,3.0,Neutral
6069,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
6070,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6071,5.0,2.0,2.0,1,9.0,3.0,Neutral
6072,2.0,4.0,4.0,0,10.0,3.3333333333333335,Satisfied
6073,1.0,5.0,5.0,1,11.0,3.6666666666666665,Satisfied
6074,5.0,2.0,2.0,1,9.0,3.0,Neutral
6075,2.0,5.0,5.0,1,12.0,4.0,Satisfied
6076,3.0,3.0,3.0,1,9.0,3.0,Neutral
6077,5.0,1.0,1.0,1,7.0,2.3333333333333335,Satisfied
6078,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
6079,4.0,3.0,3.0,1,10.0,3.3333333333333335,Satisfied
6080,5.0,2.0,2.0,1,9.0,3.0,Neutral
6081,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
6082,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
6083,1.0,4.0,4.0,0,9.0,3.0,Neutral
6084,3.0,3.0,3.0,1,9.0,3.0,Neutral
6085,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6086,3.0,3.0,3.0,0,9.0,3.0,Neutral
6087,5.0,1.0,1.0,1,7.0,2.3333333333333335,Satisfied
6088,2.0,5.0,5.0,1,12.0,4.0,Satisfied
6089,4.0,5.0,5.0,1,14.0,4.666666666666667,Satisfied
6090,3.0,2.0,2.0,1,7.0,2.3333333333333335,Satisfied
6091,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
6092,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6093,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6094,4.0,3.0,3.0,1,10.0,3.3333333333333335,Satisfied
6095,5.0,5.0,5.0,0,15.0,5.0,Satisfied
6096,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
6097,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
6098,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
6099,1.0,2.0,2.0,1,5.0,1.6666666666666667,Not satisfied
6100,5.0,5.0,5.0,0,15.0,5.0,Satisfied
6101,3.0,1.0,1.0,1,5.0,1.6666666666666667,Not satisfied
6102,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
6103,2.0,5.0,5.0,1,12.0,4.0,Satisfied
6104,4.0,3.0,3.0,1,10.0,3.3333333333333335,Satisfied
6105,4.0,5.0,5.0,0,14.0,4.666666666666667,Satisfied
6106,3.0,2.0,2.0,1,7.0,2.3333333333333335,Satisfied
6107,5.0,4.0,4.0,1,13.0,4.333333333333333,Satisfied
6108,3.0,3.0,3.0,1,9.0,3.0,Neutral
6109,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
6110,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6111,5.0,2.0,2.0,1,9.0,3.0,Neutral
6112,2.0,4.0,4.0,0,10.0,3.3333333333333335,Satisfied
6113,1.0,5.0,5.0,1,11.0,3.6666666666666665,Satisfied
6189,3.0,5.0,4.0,0,12.0,4.0,Satisfied
6190,1.0,3.0,5.0,1,9.0,3.0,Neutral
6191,5.0,4.0,2.0,1,11.0,3.6666666666666665,Satisfied
6192,5.0,5.0,5.0,0,15.0,5.0,Satisfied
6193,2.0,2.0,1.0,1,5.0,1.6666666666666667,Not satisfied
6194,1.0,5.0,3.0,1,9.0,3.0,Neutral
6195,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
6196,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
6197,3.0,5.0,5.0,0,13.0,4.333333333333333,Satisfied
6198,5.0,3.0,2.0,1,10.0,3.3333333333333335,Satisfied
6199,3.0,5.0,4.0,1,12.0,4.0,Satisfied
6200,4.0,2.0,3.0,1,9.0,3.0,Neutral
6201,5.0,4.0,1.0,0,10.0,3.3333333333333335,Satisfied
6202,2.0,3.0,5.0,1,10.0,3.3333333333333335,Satisfied
6203,5.0,1.0,2.0,1,8.0,2.6666666666666665,Satisfied
6204,1.0,5.0,4.0,1,10.0,3.3333333333333335,Satisfied
6205,3.0,2.0,5.0,1,10.0,3.3333333333333335,Satisfied
6206,5.0,4.0,2.0,0,11.0,3.6666666666666665,Satisfied
6207,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
6208,5.0,2.0,3.0,1,10.0,3.3333333333333335,Satisfied
6209,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
6210,4.0,3.0,5.0,1,12.0,4.0,Satisfied
6211,3.0,1.0,3.0,0,7.0,2.3333333333333335,Satisfied
6212,1.0,5.0,2.0,1,8.0,2.6666666666666665,Satisfied
6213,5.0,3.0,2.0,1,10.0,3.3333333333333335,Satisfied
6214,2.0,2.0,4.0,1,8.0,2.6666666666666665,Satisfied
6215,4.0,2.0,4.0,1,10.0,3.3333333333333335,Satisfied
6216,5.0,4.0,3.0,1,12.0,4.0,Satisfied
6217,2.0,4.0,5.0,1,11.0,3.6666666666666665,Satisfied
6218,5.0,3.0,3.0,0,11.0,3.6666666666666665,Satisfied
6219,3.0,5.0,1.0,1,9.0,3.0,Neutral
6220,1.0,3.0,5.0,1,9.0,3.0,Neutral
6221,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
6222,3.0,5.0,2.0,1,10.0,3.3333333333333335,Satisfied
6223,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
6224,2.0,2.0,5.0,1,9.0,3.0,Neutral
6225,4.0,1.0,2.0,1,7.0,2.3333333333333335,Satisfied
6226,4.0,5.0,3.0,1,12.0,4.0,Satisfied
6227,3.0,2.0,5.0,0,10.0,3.3333333333333335,Satisfied
6228,5.0,3.0,3.0,1,11.0,3.6666666666666665,Satisfied
6229,3.0,5.0,4.0,0,12.0,4.0,Satisfied
6230,1.0,3.0,5.0,1,9.0,3.0,Neutral
6231,5.0,4.0,2.0,1,11.0,3.6666666666666665,Satisfied
6232,5.0,5.0,5.0,0,15.0,5.0,Satisfied
6233,2.0,2.0,1.0,1,5.0,1.6666666666666667,Not satisfied
6234,1.0,5.0,3.0,1,9.0,3.0,Neutral
6235,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
6236,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
6237,3.0,5.0,5.0,0,13.0,4.333333333333333,Satisfied
6238,5.0,3.0,2.0,1,10.0,3.3333333333333335,Satisfied
6239,3.0,5.0,4.0,1,12.0,4.0,Satisfied
6240,4.0,2.0,3.0,1,9.0,3.0,Neutral
6241,5.0,4.0,1.0,0,10.0,3.3333333333333335,Satisfied
6242,2.0,3.0,5.0,1,10.0,3.3333333333333335,Satisfied
6243,5.0,1.0,2.0,1,8.0,2.6666666666666665,Satisfied
6244,1.0,5.0,4.0,1,10.0,3.3333333333333335,Satisfied
6245,3.0,2.0,5.0,1,10.0,3.3333333333333335,Satisfied
6246,5.0,4.0,2.0,0,11.0,3.6666666666666665,Satisfied
6247,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
6248,5.0,2.0,3.0,1,10.0,3.3333333333333335,Satisfied
6249,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
6250,4.0,3.0,5.0,1,12.0,4.0,Satisfied
6251,3.0,1.0,3.0,0,7.0,2.3333333333333335,Satisfied
6252,1.0,5.0,2.0,1,8.0,2.6666666666666665,Satisfied
6253,5.0,3.0,2.0,1,10.0,3.3333333333333335,Satisfied
6254,2.0,2.0,4.0,1,8.0,2.6666666666666665,Satisfied
6255,4.0,2.0,4.0,1,10.0,3.3333333333333335,Satisfied
6256,5.0,4.0,3.0,1,12.0,4.0,Satisfied
6257,2.0,4.0,5.0,1,11.0,3.6666666666666665,Satisfied
6258,5.0,3.0,3.0,0,11.0,3.6666666666666665,Satisfied
6259,3.0,5.0,1.0,1,9.0,3.0,Neutral
6260,1.0,3.0,5.0,1,9.0,3.0,Neutral
6261,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
6262,3.0,5.0,2.0,1,10.0,3.3333333333333335,Satisfied
6263,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
6264,2.0,2.0,5.0,1,9.0,3.0,Neutral
6265,4.0,1.0,2.0,1,7.0,2.3333333333333335,Satisfied
6266,4.0,5.0,3.0,1,12.0,4.0,Satisfied
6267,3.0,2.0,5.0,0,10.0,3.3333333333333335,Satisfied
6268,5.0,3.0,3.0,1,11.0,3.6666666666666665,Satisfied
6269,3.0,5.0,4.0,0,12.0,4.0,Satisfied
6270,1.0,3.0,5.0,1,9.0,3.0,Neutral
6271,5.0,4.0,2.0,1,11.0,3.6666666666666665,Satisfied
6272,5.0,5.0,5.0,0,15.0,5.0,Satisfied
6273,2.0,2.0,1.0,1,5.0,1.6666666666666667,Not satisfied
6274,1.0,5.0,3.0,1,9.0,3.0,Neutral
6275,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
6276,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
6277,3.0,5.0,5.0,0,13.0,4.333333333333333,Satisfied
6278,5.0,3.0,2.0,1,10.0,3.3333333333333335,Satisfied
6279,3.0,5.0,4.0,1,12.0,4.0,Satisfied
6280,4.0,2.0,3.0,1,9.0,3.0,Neutral
6281,5.0,4.0,1.0,0,10.0,3.3333333333333335,Satisfied
6282,2.0,3.0,5.0,1,10.0,3.3333333333333335,Satisfied
6283,5.0,1.0,2.0,1,8.0,2.6666666666666665,Satisfied
6284,1.0,5.0,4.0,1,10.0,3.3333333333333335,Satisfied
6285,3.0,2.0,5.0,1,10.0,3.3333333333333335,Satisfied
6286,5.0,4.0,2.0,0,11.0,3.6666666666666665,Satisfied
6287,3.0,5.0,5.0,1,13.0,4.333333333333333,Satisfied
6288,5.0,2.0,3.0,1,10.0,3.3333333333333335,Satisfied
6289,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
6290,4.0,3.0,5.0,1,12.0,4.0,Satisfied
6291,3.0,1.0,3.0,0,7.0,2.3333333333333335,Satisfied
6292,1.0,5.0,2.0,1,8.0,2.6666666666666665,Satisfied
6293,5.0,3.0,2.0,1,10.0,3.3333333333333335,Satisfied
6294,2.0,2.0,4.0,1,8.0,2.6666666666666665,Satisfied
6295,4.0,2.0,4.0,1,10.0,3.3333333333333335,Satisfied
6296,5.0,4.0,3.0,1,12.0,4.0,Satisfied
6297,2.0,4.0,5.0,1,11.0,3.6666666666666665,Satisfied
6298,5.0,3.0,3.0,0,11.0,3.6666666666666665,Satisfied
6299,3.0,5.0,1.0,1,9.0,3.0,Neutral
6300,1.0,3.0,5.0,1,9.0,3.0,Neutral
6301,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
6302,3.0,5.0,2.0,1,10.0,3.3333333333333335,Satisfied
6303,2.0,5.0,1.0,1,8.0,2.6666666666666665,Satisfied
6304,2.0,2.0,5.0,1,9.0,3.0,Neutral
6305,4.0,1.0,2.0,1,7.0,2.3333333333333335,Satisfied
6306,4.0,5.0,3.0,1,12.0,4.0,Satisfied
6307,3.0,2.0,5.0,0,10.0,3.3333333333333335,Satisfied
6308,5.0,3.0,3.0,1,11.0,3.6666666666666665,Satisfied
6309,3.0,5.0,4.0,0,12.0,4.0,Satisfied
6310,1.0,3.0,5.0,1,9.0,3.0,Neutral
6311,5.0,4.0,2.0,1,11.0,3.6666666666666665,Satisfied
6312,5.0,5.0,5.0,0,15.0,5.0,Satisfied
6313,2.0,2.0,1.0,1,5.0,1.6666666666666667,Not satisfied
6314,1.0,5.0,3.0,1,9.0,3.0,Neutral
6315,5.0,1.0,5.0,1,11.0,3.6666666666666665,Satisfied
6316,2.0,3.0,3.0,1,8.0,2.6666666666666665,Satisfied
6317,3.0,5.0,5.0,0,13.0,4.333333333333333,Satisfied
6319,5.0,5.0,4.0,1,14.0,4.666666666666667,Satisfied
6320,3.0,2.0,3.0,1,8.0,2.6666666666666665,Satisfied
6321,4.0,4.0,1.0,0,9.0,3.0,Neutral
6322,5.0,3.0,5.0,1,13.0,4.333333333333333,Satisfied
6323,2.0,1.0,2.0,1,5.0,1.6666666666666667,Not satisfied
6324,5.0,5.0,4.0,1,14.0,4.666666666666667,Satisfied
6325,1.0,2.0,5.0,1,8.0,2.6666666666666665,Satisfied
6326,3.0,4.0,2.0,0,9.0,3.0,Neutral
6327,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6328,3.0,2.0,3.0,1,8.0,2.6666666666666665,Satisfied
6329,5.0,5.0,1.0,1,11.0,3.6666666666666665,Satisfied
6330,2.0,3.0,5.0,1,10.0,3.3333333333333335,Satisfied
6331,4.0,1.0,3.0,0,8.0,2.6666666666666665,Satisfied
6332,3.0,5.0,2.0,1,10.0,3.3333333333333335,Satisfied
6333,1.0,3.0,2.0,1,6.0,2.0,Not satisfied
6334,5.0,2.0,4.0,1,11.0,3.6666666666666665,Satisfied
6335,2.0,2.0,4.0,1,8.0,2.6666666666666665,Satisfied
6336,4.0,4.0,3.0,1,11.0,3.6666666666666665,Satisfied
6337,5.0,4.0,5.0,1,14.0,4.666666666666667,Satisfied
6338,2.0,3.0,3.0,0,8.0,2.6666666666666665,Satisfied
6339,5.0,5.0,1.0,1,11.0,3.6666666666666665,Satisfied
6340,3.0,3.0,5.0,1,11.0,3.6666666666666665,Satisfied
6341,1.0,1.0,5.0,1,7.0,2.3333333333333335,Satisfied
6342,4.0,4.0,4.0,1,12.0,4.0,Satisfied
6343,3.0,3.0,3.0,1,9.0,3.0,Neutral
6344,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
6345,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6346,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6347,4.0,4.0,4.0,0,12.0,4.0,Satisfied
6348,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6349,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
6350,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6351,3.0,3.0,3.0,1,9.0,3.0,Neutral
6352,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
6353,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6354,3.0,3.0,3.0,1,9.0,3.0,Neutral
6355,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6356,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6357,4.0,4.0,4.0,0,12.0,4.0,Satisfied
6358,4.0,4.0,4.0,1,12.0,4.0,Satisfied
6359,3.0,3.0,3.0,1,9.0,3.0,Neutral
6360,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6361,3.0,3.0,3.0,0,9.0,3.0,Neutral
6362,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
6363,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6364,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6365,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6366,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
6367,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6368,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6369,3.0,3.0,3.0,1,9.0,3.0,Neutral
6370,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6371,3.0,3.0,3.0,0,9.0,3.0,Neutral
6372,4.0,4.0,4.0,1,12.0,4.0,Satisfied
6373,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6374,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6375,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6376,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
6377,3.0,3.0,3.0,1,9.0,3.0,Neutral
6378,5.0,5.0,5.0,0,15.0,5.0,Satisfied
6379,3.0,3.0,3.0,1,9.0,3.0,Neutral
6380,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6381,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6382,4.0,4.0,4.0,1,12.0,4.0,Satisfied
6383,3.0,3.0,3.0,1,9.0,3.0,Neutral
6384,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
6385,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6386,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6387,4.0,4.0,4.0,0,12.0,4.0,Satisfied
6388,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6389,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
6390,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6391,3.0,3.0,3.0,1,9.0,3.0,Neutral
6392,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
6393,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6394,3.0,3.0,3.0,1,9.0,3.0,Neutral
6395,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6396,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6397,4.0,4.0,4.0,0,12.0,4.0,Satisfied
6398,4.0,4.0,4.0,1,12.0,4.0,Satisfied
6399,3.0,3.0,3.0,1,9.0,3.0,Neutral
6400,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6401,3.0,3.0,3.0,0,9.0,3.0,Neutral
6402,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
6403,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6404,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6405,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6406,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
6407,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6408,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6409,3.0,3.0,3.0,1,9.0,3.0,Neutral
6410,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6411,3.0,3.0,3.0,0,9.0,3.0,Neutral
6412,4.0,4.0,4.0,1,12.0,4.0,Satisfied
6413,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6414,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6415,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6416,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
6417,3.0,3.0,3.0,1,9.0,3.0,Neutral
6418,5.0,5.0,5.0,0,15.0,5.0,Satisfied
6419,3.0,3.0,3.0,1,9.0,3.0,Neutral
6420,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6421,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6422,4.0,4.0,4.0,1,12.0,4.0,Satisfied
6423,3.0,3.0,3.0,1,9.0,3.0,Neutral
6424,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
6425,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6426,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6427,4.0,4.0,4.0,0,12.0,4.0,Satisfied
6428,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6429,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
6430,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6431,3.0,3.0,3.0,1,9.0,3.0,Neutral
6432,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
6433,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6434,3.0,3.0,3.0,1,9.0,3.0,Neutral
6435,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6436,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6437,4.0,4.0,4.0,0,12.0,4.0,Satisfied
6438,4.0,4.0,4.0,1,12.0,4.0,Satisfied
6439,3.0,3.0,3.0,1,9.0,3.0,Neutral
6440,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6441,3.0,3.0,3.0,0,9.0,3.0,Neutral
6442,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
6443,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6444,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6445,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6446,1.0,1.0,1.0,0,3.0,1.0,Not satisfied
6447,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6448,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6449,3.0,3.0,3.0,1,9.0,3.0,Neutral
6450,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6451,3.0,3.0,3.0,0,9.0,3.0,Neutral
6452,4.0,4.0,4.0,1,12.0,4.0,Satisfied
6453,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6454,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6455,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6456,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
6457,3.0,3.0,3.0,1,9.0,3.0,Neutral
6458,5.0,5.0,5.0,0,15.0,5.0,Satisfied
6459,3.0,3.0,3.0,1,9.0,3.0,Neutral
6460,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6461,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6462,4.0,4.0,4.0,1,12.0,4.0,Satisfied
6463,3.0,3.0,3.0,1,9.0,3.0,Neutral
6464,1.0,1.0,1.0,1,3.0,1.0,Not satisfied
6465,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6466,2.0,2.0,2.0,1,6.0,2.0,Not satisfied
6467,4.0,4.0,4.0,0,12.0,4.0,Satisfied
6468,5.0,5.0,5.0,1,15.0,5.0,Satisfied
6469,2.0,2.0,2.0,0,6.0,2.0,Not satisfied
